"age","workclass","fnlwgt","education","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
45,"Private",112305,"Some-college",10,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
59,"Private",171015,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,34,"United-States","<=50K"
46,"State-gov",298786,"Some-college",10,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"United-States","<=50K"
30,"Private",173647,"Some-college",10,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
55,"Unknown",164857,"Some-college",10,"Divorced","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
32,"Local-gov",206609,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
44,"Private",201723,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,45,"United-States",">50K"
27,NA,253873,"Some-college",10,"Divorced",NA,"Not-in-family","White","Female",0,0,25,"United-States","<=50K"
26,NA,256141,"Some-college",10,"Never-married",NA,"Own-child","White","Female",0,0,40,"United-States","<=50K"
67,"Self-emp-not-inc",107138,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
41,"Federal-gov",19914,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","Asian-Pac-Islander","Female",0,0,40,"Philippines",">50K"
19,"Private",354104,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"United-States","<=50K"
57,"Private",162301,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
19,"Private",38619,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,66,"United-States","<=50K"
70,"Self-emp-not-inc",303588,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,20,"United-States","<=50K"
39,"Private",51100,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K"
35,"Private",241153,"Assoc-voc",11,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
55,"Federal-gov",88876,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,60,"United-States",">50K"
45,"Private",256649,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States","<=50K"
29,"Private",289960,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States","<=50K"
33,"Private",324546,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,39,"United-States","<=50K"
31,"Private",217460,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
17,"Private",354201,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
33,"Private",279173,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K"
53,"Local-gov",260106,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
44,"Self-emp-not-inc",109684,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
47,"Private",186534,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",">50K"
48,"Private",148995,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
20,NA,58740,"Some-college",10,"Never-married",NA,"Own-child","White","Male",0,0,15,"United-States","<=50K"
39,"Private",189623,"Bachelors",13,"Divorced","Sales","Unmarried","White","Male",0,0,60,"United-States","<=50K"
39,"Private",108540,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
56,"Private",117148,"7th-8th",4,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",147655,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
36,"Private",250238,"1st-4th",2,"Never-married","Other-service","Other-relative","Other","Female",0,0,40,"El-Salvador","<=50K"
25,"Private",235795,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
35,"Private",413648,"5th-6th",3,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,36,"United-States","<=50K"
31,"Private",168387,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,"Canada",">50K"
43,"Private",248186,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
56,"Private",279340,"11th",7,"Separated","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
49,"Self-emp-inc",191681,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
46,"Private",98637,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,50,"United-States",">50K"
57,"Private",199847,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",">50K"
34,"Private",217460,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
38,"Self-emp-inc",199346,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,45,"United-States","<=50K"
55,"Private",102058,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
50,"Private",137815,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States",">50K"
26,"Private",244495,"9th",5,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
67,NA,159542,"5th-6th",3,"Widowed",NA,"Unmarried","Black","Female",0,0,40,"United-States","<=50K"
46,"Private",164427,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,45,"United-States","<=50K"
48,"Private",320421,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
41,"Private",277488,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,36,"United-States","<=50K"
53,"Self-emp-not-inc",240138,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K"
51,"Private",203435,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,40,"United-States","<=50K"
54,"Private",311020,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,50,"United-States","<=50K"
50,"Private",92811,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K"
43,"Private",212894,"HS-grad",9,"Divorced","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K"
19,"Private",307496,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,16,"United-States","<=50K"
18,"Private",265099,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,16,"United-States","<=50K"
36,"Private",68273,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
19,"Private",391329,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
48,"State-gov",327886,"Doctorate",16,"Divorced","Prof-specialty","Own-child","White","Male",0,0,50,"United-States",">50K"
52,"Private",146567,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","Black","Male",14344,0,40,"United-States",">50K"
60,"Private",317083,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
23,"Private",162945,"7th-8th",4,"Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States","<=50K"
39,"Federal-gov",232036,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
21,"Private",50411,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
30,"Private",72887,"HS-grad",9,"Married-civ-spouse","Craft-repair","Own-child","Asian-Pac-Islander","Male",3411,0,40,"United-States","<=50K"
43,"Private",122473,"9th",5,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,625,40,"United-States","<=50K"
26,"Private",224361,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
62,"Private",214288,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
55,"Private",193374,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
34,"Private",208785,"Assoc-acdm",12,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States",">50K"
24,"Private",122272,"Bachelors",13,"Never-married","Farming-fishing","Own-child","White","Female",0,0,40,"United-States","<=50K"
35,"Private",48404,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
61,"Self-emp-not-inc",390472,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K"
55,"Self-emp-inc",138594,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,45,"United-States",">50K"
48,"Private",254291,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
65,"Private",330144,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
23,NA,184699,"HS-grad",9,"Never-married",NA,"Unmarried","Black","Female",0,0,40,"United-States","<=50K"
55,"Self-emp-not-inc",183810,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",">50K"
30,"Private",75167,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States","<=50K"
36,"Self-emp-not-inc",179896,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",3137,0,40,"United-States","<=50K"
45,"Local-gov",334039,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
57,"Self-emp-inc",127728,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,60,"United-States",">50K"
29,"Private",293073,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States",">50K"
48,"Private",50402,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,0,40,"United-States","<=50K"
17,NA,161259,"10th",6,"Never-married",NA,"Other-relative","White","Male",0,0,12,"United-States","<=50K"
26,"Private",373553,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,42,"United-States","<=50K"
40,"Private",203761,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K"
26,"Private",397317,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,1876,40,"United-States","<=50K"
33,"Private",389932,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","Black","Male",0,0,55,"United-States","<=50K"
36,"Private",175232,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",5178,0,40,"United-States",">50K"
43,"Private",226902,"Bachelors",13,"Divorced","Machine-op-inspct","Other-relative","White","Male",0,0,40,"United-States","<=50K"
54,"Private",457237,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
49,"Self-emp-inc",246739,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",">50K"
33,"Private",216145,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
37,"Federal-gov",334314,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
29,"Self-emp-not-inc",164607,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States","<=50K"
47,"Private",34248,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
73,"Local-gov",232871,"7th-8th",4,"Married-civ-spouse","Protective-serv","Husband","White","Male",2228,0,10,"United-States","<=50K"
40,"Local-gov",101795,"HS-grad",9,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,42,"United-States","<=50K"
47,"Private",185465,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K"
29,"Private",115677,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"Private",223811,"Assoc-voc",11,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
46,"Private",57929,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,25,"United-States","<=50K"
37,"Self-emp-inc",188774,"11th",7,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,0,60,NA,"<=50K"
45,"Private",281565,"HS-grad",9,"Widowed","Other-service","Other-relative","Asian-Pac-Islander","Female",0,0,50,"South","<=50K"
25,"Private",208591,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K"
31,"Private",340880,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",">50K"
39,"Private",56648,"HS-grad",9,"Separated","Sales","Not-in-family","White","Female",0,0,47,"United-States","<=50K"
46,"Private",35406,"7th-8th",4,"Separated","Other-service","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
21,"Private",538319,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"Puerto-Rico","<=50K"
69,"Private",71489,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,25,"United-States","<=50K"
23,NA,381741,"Assoc-acdm",12,"Never-married",NA,"Own-child","White","Male",0,1721,20,"United-States","<=50K"
50,"Private",89534,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
62,"Private",134768,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,NA,">50K"
18,"Private",163332,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,22,"United-States","<=50K"
28,"Self-emp-not-inc",160786,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
41,"Local-gov",359259,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
46,"Private",155489,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,"United-States",">50K"
24,"Local-gov",212210,"Assoc-acdm",12,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,NA,"<=50K"
49,"State-gov",118567,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K"
35,NA,153926,"HS-grad",9,"Married-civ-spouse",NA,"Wife","Black","Female",0,0,40,"United-States","<=50K"
45,"Private",54744,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1848,40,"United-States",">50K"
17,"Private",205726,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,15,"United-States","<=50K"
28,"Private",137898,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"United-States","<=50K"
51,"Private",22211,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,60,"United-States",">50K"
27,"Private",183523,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
29,"Private",190765,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,44,"United-States","<=50K"
57,"Local-gov",130532,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
40,"Federal-gov",391744,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
50,"Private",71898,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Wife","Asian-Pac-Islander","Female",0,0,35,"Philippines","<=50K"
